timestamp,latitude,longitude,sector_row,sector_col,ndvi,ndwi,lst,Kc,Ks,Dr,TAW,RAW,ETc,water_need,air_temp,humidity,solar_rad,precip,soil_temp,soil_moisture,methane_flux_kg_hr,field_name
2026-06-20T09:00:00,32.088757,73.591707,7.0,8,0.27,0.13,,0.65,0.941,7.42,140.0,84.0,0.379,0.0,36.5,33.0,748.0,0.0,37.2,0.296,0.02904,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-20T10:00:00,32.088861,73.590725,8.0,0,0.298,0.143,,0.65,0.932,7.7,140.0,84.0,0.351,0.0,36.8,31.0,697.0,0.0,37.4,0.281,0.02625,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-20T11:00:00,32.088757,73.59183,7.0,9,0.272,0.131,,0.65,0.927,7.84,140.0,84.0,0.277,0.0,36.7,31.0,545.0,0.0,37.2,0.295,0.02887,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-20T12:00:00,32.088861,73.590848,8.0,1,0.297,0.143,,0.65,0.868,9.66,140.0,84.0,0.192,0.0,36.8,33.0,368.0,0.0,37.0,0.27,0.0206,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-20T13:00:00,32.088861,73.590725,8.0,0,0.298,0.143,,0.65,0.868,9.66,140.0,84.0,0.124,0.0,34.4,43.0,189.0,0.0,36.1,0.268,0.01814,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-20T14:00:00,32.088757,73.591461,7.0,6,0.275,0.132,,0.65,0.868,9.66,140.0,84.0,0.056,0.0,32.2,47.0,56.0,0.0,35.0,0.277,0.0178,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-20T15:00:00,32.088757,73.591707,7.0,8,0.27,0.13,,0.65,0.868,9.66,140.0,84.0,0.017,0.0,31.1,52.0,1.0,0.0,33.8,0.281,0.01659,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-20T16:00:00,32.088757,73.591707,7.0,8,0.27,0.13,,0.65,0.868,9.66,140.0,84.0,0.011,0.0,30.6,53.0,0.0,0.0,32.9,0.281,0.01516,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-20T17:00:00,32.088861,73.590725,8.0,0,0.298,0.143,,0.65,0.868,9.66,140.0,84.0,0.017,0.0,29.8,56.0,0.0,0.0,32.2,0.268,0.01228,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-20T18:00:00,32.088757,73.59183,7.0,9,0.272,0.131,,0.65,0.841,10.5,140.0,84.0,0.016,0.0,29.7,59.0,0.0,0.0,31.8,0.277,0.01279,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-20T19:00:00,32.088757,73.591584,7.0,7,0.271,0.13,,0.65,0.841,10.5,140.0,84.0,0.033,0.0,29.7,57.0,0.0,0.0,31.5,0.273,0.0115,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-20T20:00:00,32.088861,73.590725,8.0,0,0.298,0.143,,0.65,0.841,10.5,140.0,84.0,0.033,0.0,29.5,54.0,0.0,0.0,31.2,0.262,0.00972,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-20T21:00:00,32.088861,73.590725,8.0,0,0.298,0.143,,0.65,0.845,10.36,140.0,84.0,0.033,0.0,29.0,56.0,0.0,0.0,31.0,0.263,0.00976,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-20T22:00:00,32.088757,73.591952,7.0,10,0.277,0.133,,0.65,0.845,10.36,140.0,84.0,0.027,0.0,28.6,59.0,0.0,0.0,30.8,0.28,0.0124,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-20T23:00:00,32.088757,73.591707,7.0,8,0.27,0.13,,0.65,0.845,10.36,140.0,84.0,0.016,0.0,27.9,63.0,0.0,0.0,30.5,0.276,0.01095,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-21T00:00:00,32.088757,73.591707,7.0,8,0.27,0.13,,0.65,0.714,14.42,140.0,84.0,0.005,2.42,28.2,71.0,0.0,0.4,30.4,0.246,0.00503,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-21T01:00:00,32.088757,73.591584,7.0,7,0.271,0.13,,0.65,0.718,14.28,140.0,84.0,0.019,2.28,28.9,66.0,33.0,0.0,30.4,0.245,0.00486,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-21T02:00:00,32.088861,73.590848,8.0,1,0.297,0.143,,0.65,0.718,14.28,140.0,84.0,0.07,2.28,30.3,64.0,153.0,0.0,30.9,0.236,0.00358,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-21T03:00:00,32.088861,73.590725,8.0,0,0.298,0.143,,0.65,0.718,14.28,140.0,84.0,0.131,2.28,31.3,53.0,293.0,0.0,31.7,0.234,0.00341,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-21T04:00:00,32.088757,73.591461,7.0,6,0.275,0.132,,0.65,0.723,14.14,140.0,84.0,0.094,2.14,30.1,59.0,207.0,0.1,31.8,0.244,0.00544,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-21T05:00:00,32.088757,73.591707,7.0,8,0.27,0.13,,0.65,0.718,14.28,140.0,84.0,0.201,2.28,32.4,50.0,512.0,0.0,33.0,0.247,0.00678,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-21T06:00:00,32.088861,73.590848,8.0,1,0.297,0.143,,0.65,0.705,14.7,140.0,84.0,0.247,2.7,35.8,35.0,655.0,0.0,34.6,0.233,0.00421,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-21T07:00:00,32.088757,73.59183,7.0,9,0.272,0.131,,0.65,0.695,14.98,140.0,84.0,0.316,2.98,36.7,33.0,864.0,0.0,36.1,0.245,0.00862,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-21T08:00:00,32.088861,73.590848,8.0,1,0.297,0.143,,0.65,0.718,14.28,140.0,84.0,0.331,2.28,37.1,29.0,841.0,0.5,37.1,0.236,0.00666,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-21T09:00:00,32.088757,73.59183,7.0,9,0.272,0.131,,0.65,0.755,13.16,140.0,84.0,0.319,1.16,36.9,28.0,742.0,0.9,37.2,0.258,0.01463,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-21T10:00:00,32.088757,73.59183,7.0,9,0.272,0.131,,0.65,0.755,13.16,140.0,84.0,0.25,1.16,35.7,32.0,567.0,0.1,37.0,0.258,0.01434,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-21T11:00:00,32.088861,73.590848,8.0,1,0.297,0.143,,0.65,0.75,13.3,140.0,84.0,0.21,1.3,35.2,36.0,440.0,0.0,36.7,0.243,0.0092,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-21T12:00:00,32.088757,73.59183,7.0,9,0.272,0.131,,0.65,0.786,12.18,140.0,84.0,0.153,0.18,33.6,41.0,332.0,0.0,36.9,0.265,0.01681,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-21T13:00:00,32.088757,73.591707,7.0,8,0.27,0.13,,0.65,0.782,12.32,140.0,84.0,0.076,0.32,32.6,48.0,132.0,0.0,35.8,0.262,0.01395,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-21T14:00:00,32.088861,73.590725,8.0,0,0.298,0.143,,0.65,0.782,12.32,140.0,84.0,0.03,0.32,30.9,57.0,48.0,0.0,34.7,0.248,0.0092,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-21T15:00:00,32.088861,73.590725,8.0,0,0.298,0.143,,0.65,0.782,12.32,140.0,84.0,0.041,0.32,30.1,54.0,1.0,0.0,33.7,0.248,0.00832,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-21T16:00:00,32.088757,73.591707,7.0,8,0.27,0.13,,0.65,0.786,12.18,140.0,84.0,0.015,0.18,29.4,56.0,0.0,0.0,32.8,0.263,0.01058,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-21T17:00:00,32.088861,73.590725,8.0,0,0.298,0.143,,0.65,0.786,12.18,140.0,84.0,0.02,0.18,29.1,55.0,0.0,0.0,32.1,0.249,0.00734,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-21T18:00:00,32.088757,73.59183,7.0,9,0.272,0.131,,0.65,0.827,10.92,140.0,84.0,0.075,0.0,28.8,55.0,0.0,0.0,31.4,0.274,0.01164,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-21T19:00:00,32.088757,73.59183,7.0,9,0.272,0.131,,0.65,0.827,10.92,140.0,84.0,0.054,0.0,28.0,59.0,0.0,0.0,31.0,0.274,0.01118,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-21T20:00:00,32.088861,73.590848,8.0,1,0.297,0.143,,0.65,0.827,10.92,140.0,84.0,0.032,0.0,27.6,60.0,0.0,0.0,30.7,0.261,0.009,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-21T21:00:00,32.088757,73.59183,7.0,9,0.272,0.131,,0.65,0.827,10.92,140.0,84.0,0.005,0.0,27.3,65.0,0.0,0.0,30.4,0.274,0.01053,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-21T22:00:00,32.088757,73.591707,7.0,8,0.27,0.13,,0.65,0.827,10.92,140.0,84.0,0.005,0.0,27.2,63.0,0.0,0.0,30.1,0.272,0.00977,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-21T23:00:00,32.088861,73.590725,8.0,0,0.298,0.143,,0.65,0.827,10.92,140.0,84.0,0.022,0.0,26.6,66.0,0.0,0.0,29.8,0.259,0.00785,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-22T00:00:00,32.088757,73.59183,7.0,9,0.272,0.131,,0.65,0.877,9.38,140.0,84.0,0.0,0.0,25.4,78.0,0.0,0.0,29.5,0.285,0.01159,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-22T01:00:00,32.088757,73.591707,7.0,8,0.27,0.13,,0.65,0.877,9.38,140.0,84.0,0.023,0.0,25.6,78.0,31.0,0.0,29.3,0.283,0.01093,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-22T02:00:00,32.088861,73.590725,8.0,0,0.298,0.143,,0.65,0.877,9.38,140.0,84.0,0.068,0.0,27.0,70.0,141.0,0.0,29.7,0.27,0.00996,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-22T03:00:00,32.088757,73.59183,7.0,9,0.272,0.131,,0.65,0.877,9.38,140.0,84.0,0.154,0.0,28.5,63.0,314.0,0.0,30.5,0.285,0.0128,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-22T04:00:00,32.088757,73.591584,7.0,7,0.271,0.13,,0.65,0.886,9.1,140.0,84.0,0.167,0.0,27.2,68.0,371.0,0.3,30.6,0.283,0.01249,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-22T05:00:00,32.088861,73.590725,8.0,0,0.298,0.143,,0.65,0.905,8.54,140.0,84.0,0.223,0.0,28.4,66.0,503.0,0.6,31.3,0.276,0.01309,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-22T06:00:00,32.088861,73.590725,8.0,0,0.298,0.143,,0.65,0.945,7.28,140.0,84.0,0.307,0.0,32.2,51.0,636.0,0.5,32.9,0.284,0.01756,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-22T07:00:00,32.088757,73.59183,7.0,9,0.272,0.131,,0.65,0.941,7.42,140.0,84.0,0.398,0.0,33.2,43.0,833.0,0.1,34.3,0.298,0.02247,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-22T08:00:00,32.088757,73.59183,7.0,9,0.272,0.131,,0.65,0.932,7.7,140.0,84.0,0.339,0.0,32.8,45.0,711.0,0.1,35.0,0.296,0.02348,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-22T09:00:00,32.088861,73.590848,8.0,1,0.297,0.143,,0.65,0.927,7.84,140.0,84.0,0.313,0.0,33.4,44.0,660.0,0.0,35.5,0.282,0.02199,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-22T10:00:00,32.088861,73.590725,8.0,0,0.298,0.143,,0.65,0.927,7.84,140.0,84.0,0.301,0.0,33.3,45.0,618.0,0.2,35.6,0.28,0.02156,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-22T11:00:00,32.088861,73.590848,8.0,1,0.297,0.143,,0.65,0.918,8.12,140.0,84.0,0.233,0.0,33.3,44.0,478.0,0.0,35.4,0.28,0.02107,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-22T12:00:00,32.088861,73.590848,8.0,1,0.297,0.143,,0.65,1.0,3.78,140.0,84.0,0.208,0.0,34.8,35.0,353.0,0.0,35.7,0.311,0.03292,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-22T13:00:00,32.088757,73.59183,7.0,9,0.272,0.131,,0.65,1.0,3.78,140.0,84.0,0.111,0.0,33.3,44.0,197.0,0.0,34.9,0.325,0.03212,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-22T14:00:00,32.088861,73.590725,8.0,0,0.298,0.143,,0.65,1.0,3.92,140.0,84.0,0.046,0.0,30.9,58.0,56.0,0.0,34.0,0.308,0.02695,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-22T15:00:00,32.088757,73.591707,7.0,8,0.27,0.13,,0.65,1.0,3.92,140.0,84.0,0.065,0.0,29.7,56.0,1.0,0.0,33.0,0.322,0.02561,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-22T16:00:00,32.088861,73.590725,8.0,0,0.298,0.143,,0.65,1.0,4.06,140.0,84.0,0.026,0.0,28.8,56.0,0.0,0.0,32.2,0.307,0.02226,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-22T17:00:00,32.088757,73.59183,7.0,9,0.272,0.131,,0.65,1.0,4.06,140.0,84.0,0.007,0.0,28.5,60.0,0.0,0.0,31.5,0.323,0.02242,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-22T18:00:00,32.088757,73.591584,7.0,7,0.271,0.13,,0.65,1.0,4.62,140.0,84.0,0.013,0.0,29.0,60.0,0.0,0.0,31.1,0.315,0.0198,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-22T19:00:00,32.088861,73.590725,8.0,0,0.298,0.143,,0.65,1.0,4.76,140.0,84.0,0.013,0.0,28.1,60.0,0.0,0.0,30.6,0.302,0.01787,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-22T20:00:00,32.088861,73.590725,8.0,0,0.298,0.143,,0.65,1.0,4.76,140.0,84.0,0.007,0.0,27.4,65.0,0.0,0.0,30.3,0.302,0.01735,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-22T21:00:00,32.088757,73.59183,7.0,9,0.272,0.131,,0.65,1.0,4.76,140.0,84.0,0.007,0.0,26.8,69.0,0.0,0.0,29.9,0.318,0.01818,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-22T22:00:00,32.088757,73.59183,7.0,9,0.272,0.131,,0.65,1.0,4.76,140.0,84.0,0.007,0.0,26.8,70.0,0.0,0.0,29.6,0.318,0.01764,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-22T23:00:00,32.088861,73.590848,8.0,1,0.297,0.143,,0.65,1.0,4.9,140.0,84.0,0.007,0.0,26.7,70.0,0.0,0.0,29.3,0.303,0.01583,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-23T00:00:00,32.088757,73.592075,7.0,11,0.284,0.136,,0.65,0.855,10.08,140.0,84.0,0.017,0.0,27.8,65.0,0.0,0.0,29.3,0.284,0.01167,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-23T01:00:00,32.088757,73.59183,7.0,9,0.272,0.131,,0.65,0.855,10.08,140.0,84.0,0.033,0.0,27.9,66.0,32.0,0.0,29.3,0.28,0.01048,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-23T02:00:00,32.088757,73.591707,7.0,8,0.27,0.13,,0.65,0.85,10.22,140.0,84.0,0.077,0.0,29.3,64.0,152.0,0.0,29.9,0.277,0.0105,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-23T03:00:00,32.088861,73.590725,8.0,0,0.298,0.143,,0.65,0.85,10.22,140.0,84.0,0.149,0.0,31.5,54.0,321.0,0.0,30.9,0.264,0.00988,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-23T04:00:00,32.088757,73.59183,7.0,9,0.272,0.131,,0.65,0.841,10.5,140.0,84.0,0.235,0.0,33.4,45.0,501.0,0.0,32.2,0.277,0.01331,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-23T05:00:00,32.088757,73.59183,7.0,9,0.272,0.131,,0.65,0.836,10.64,140.0,84.0,0.299,0.0,34.6,40.0,659.0,0.0,33.5,0.276,0.01489,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-23T06:00:00,32.088861,73.590848,8.0,1,0.297,0.143,,0.65,0.823,11.06,140.0,84.0,0.326,0.0,35.6,34.0,777.0,0.0,35.1,0.26,0.01363,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-23T07:00:00,32.088861,73.590725,8.0,0,0.298,0.143,,0.65,0.814,11.34,140.0,84.0,0.344,0.0,36.3,32.0,802.0,0.0,36.2,0.256,0.01374,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-23T08:00:00,32.088861,73.590848,8.0,1,0.297,0.143,,0.65,0.809,11.48,140.0,84.0,0.326,0.0,36.4,32.0,766.0,0.2,36.7,0.257,0.01479,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-23T09:00:00,32.088861,73.590848,8.0,1,0.297,0.143,,0.65,0.8,11.76,140.0,84.0,0.328,0.0,36.7,32.0,773.0,0.0,37.2,0.255,0.01471,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-23T10:00:00,32.088757,73.59183,7.0,9,0.272,0.131,,0.65,0.791,12.04,140.0,84.0,0.298,0.04,36.7,33.0,683.0,0.0,37.4,0.266,0.01807,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-23T11:00:00,32.088861,73.590725,8.0,0,0.298,0.143,,0.65,0.782,12.32,140.0,84.0,0.244,0.32,36.5,34.0,536.0,0.0,37.2,0.248,0.01181,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-23T12:00:00,32.088757,73.59183,7.0,9,0.272,0.131,,0.65,0.759,13.02,140.0,84.0,0.192,1.02,36.0,37.0,368.0,0.0,36.8,0.259,0.01442,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-23T13:00:00,32.088861,73.590848,8.0,1,0.297,0.143,,0.65,0.755,13.16,140.0,84.0,0.103,1.16,34.4,44.0,192.0,0.0,36.0,0.244,0.00895,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-23T14:00:00,32.088757,73.592075,7.0,11,0.284,0.136,,0.65,0.755,13.16,140.0,84.0,0.044,1.16,32.2,50.0,57.0,0.0,34.9,0.262,0.01341,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-23T15:00:00,32.088757,73.59183,7.0,9,0.272,0.131,,0.65,0.755,13.16,140.0,84.0,0.034,1.16,31.1,53.0,1.0,0.0,33.9,0.258,0.01052,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-23T16:00:00,32.088757,73.59183,7.0,9,0.272,0.131,,0.65,0.755,13.16,140.0,84.0,0.025,1.16,30.7,55.0,0.0,0.0,33.1,0.258,0.00971,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-23T17:00:00,32.088861,73.590848,8.0,1,0.297,0.143,,0.65,0.755,13.16,140.0,84.0,0.02,1.16,29.9,58.0,0.0,0.0,32.5,0.244,0.00631,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-23T18:00:00,32.088861,73.590725,8.0,0,0.298,0.143,,0.65,0.727,14.0,140.0,84.0,0.019,2.0,30.6,56.0,0.0,0.0,32.1,0.236,0.00405,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-23T19:00:00,32.088757,73.591707,7.0,8,0.27,0.13,,0.65,0.727,14.0,140.0,84.0,0.024,2.0,29.9,56.0,0.0,0.0,31.8,0.249,0.00646,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-23T20:00:00,32.088861,73.590725,8.0,0,0.298,0.143,,0.65,0.727,14.0,140.0,84.0,0.024,2.0,29.6,56.0,0.0,0.0,31.5,0.236,0.00382,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-23T21:00:00,32.088757,73.59183,7.0,9,0.272,0.131,,0.65,0.727,14.0,140.0,84.0,0.014,2.0,29.1,58.0,0.0,0.0,31.2,0.252,0.00676,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-23T22:00:00,32.088757,73.591584,7.0,7,0.271,0.13,,0.65,0.732,13.86,140.0,84.0,0.038,1.86,26.7,71.0,0.0,0.1,31.0,0.248,0.00578,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-23T23:00:00,32.088861,73.590725,8.0,0,0.298,0.143,,0.65,1.0,0.0,140.0,84.0,0.0,0.0,24.2,90.0,0.0,7.9,29.5,0.343,0.02343,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-24T00:00:00,32.088861,73.590725,8.0,0,0.468,0.225,,0.9,0.686,15.26,140.0,84.0,0.012,3.26,28.7,66.0,0.0,2.3,30.5,0.228,0.00271,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-24T01:00:00,32.088757,73.59183,7.0,9,0.442,0.212,,0.9,0.686,15.26,140.0,84.0,0.012,3.26,29.3,67.0,32.0,0.0,30.5,0.243,0.00736,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-24T02:00:00,32.088757,73.591707,7.0,8,0.44,0.211,,0.9,0.686,15.26,140.0,84.0,0.086,3.26,30.3,63.0,147.0,0.0,31.1,0.241,0.00711,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-24T03:00:00,32.088861,73.590725,8.0,0,0.468,0.225,,0.9,0.682,15.4,140.0,84.0,0.16,3.4,32.0,57.0,312.0,0.0,32.0,0.227,0.00276,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-24T04:00:00,32.088757,73.59183,7.0,9,0.442,0.212,,0.9,0.677,15.54,140.0,84.0,0.25,3.54,34.2,50.0,497.0,0.0,33.2,0.241,0.00881,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-24T05:00:00,32.088757,73.591707,7.0,8,0.44,0.211,,0.9,0.673,15.68,140.0,84.0,0.339,3.68,35.8,42.0,659.0,0.0,34.6,0.238,0.00864,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-24T06:00:00,32.088861,73.590725,8.0,0,0.468,0.225,,0.9,0.732,13.86,140.0,84.0,0.441,1.86,36.8,34.0,778.0,0.0,36.2,0.237,0.01019,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-24T07:00:00,32.088757,73.59183,7.0,9,0.442,0.212,,0.9,0.723,14.14,140.0,84.0,0.403,2.14,36.9,33.0,741.0,0.0,36.9,0.251,0.01882,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-24T08:00:00,32.088757,73.591707,7.0,8,0.44,0.211,,0.9,0.714,14.42,140.0,84.0,0.417,2.42,37.5,32.0,811.0,0.0,37.8,0.246,0.01719,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-24T09:00:00,32.088861,73.590725,8.0,0,0.468,0.225,,0.9,0.705,14.7,140.0,84.0,0.393,2.7,37.6,31.0,774.0,0.0,38.3,0.231,0.00813,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-24T10:00:00,32.088757,73.59183,7.0,9,0.442,0.212,,0.9,0.695,14.98,140.0,84.0,0.338,2.98,37.6,30.0,690.0,0.0,38.5,0.245,0.01781,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-24T11:00:00,32.088757,73.591584,7.0,7,0.441,0.212,,0.9,0.686,15.26,140.0,84.0,0.253,3.26,37.4,30.0,528.0,0.0,38.3,0.239,0.01324,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-24T12:00:00,32.088861,73.590725,8.0,0,0.468,0.225,,0.9,0.745,13.44,140.0,84.0,0.235,1.44,37.7,35.0,366.0,0.0,37.9,0.24,0.01421,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-24T13:00:00,32.088861,73.590725,8.0,0,0.468,0.225,,0.9,0.741,13.58,140.0,84.0,0.153,1.58,34.7,50.0,161.0,0.0,36.9,0.239,0.01221,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-24T14:00:00,32.088757,73.59183,7.0,9,0.442,0.212,,0.9,0.741,13.58,140.0,84.0,0.08,1.58,33.5,52.0,54.0,0.0,35.9,0.255,0.01923,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-24T15:00:00,32.088757,73.59183,7.0,9,0.442,0.212,,0.9,0.741,13.58,140.0,84.0,0.067,1.58,32.9,50.0,1.0,0.0,35.0,0.255,0.01757,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-24T16:00:00,32.088861,73.590848,8.0,1,0.467,0.224,,0.9,0.741,13.58,140.0,84.0,0.053,1.58,32.1,50.0,0.0,0.0,34.3,0.241,0.01039,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-24T17:00:00,32.088861,73.590725,8.0,0,0.468,0.225,,0.9,0.741,13.58,140.0,84.0,0.047,1.58,31.5,53.0,0.0,0.0,33.7,0.239,0.00887,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-24T18:00:00,32.088861,73.590848,8.0,1,0.467,0.224,,0.9,0.818,11.2,140.0,84.0,0.059,0.0,31.6,58.0,0.0,0.0,33.3,0.259,0.01745,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-24T19:00:00,32.088861,73.590848,8.0,1,0.467,0.224,,0.9,0.818,11.2,140.0,84.0,0.052,0.0,31.0,60.0,0.0,0.0,32.9,0.259,0.01677,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-24T20:00:00,32.088757,73.59183,7.0,9,0.442,0.212,,0.9,0.818,11.2,140.0,84.0,0.052,0.0,30.6,61.0,0.0,0.0,32.6,0.272,0.02053,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-24T21:00:00,32.088861,73.590725,8.0,0,0.468,0.225,,0.9,0.818,11.2,140.0,84.0,0.052,0.0,30.1,63.0,0.0,0.0,32.4,0.257,0.01516,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-24T22:00:00,32.088757,73.591707,7.0,8,0.44,0.211,,0.9,0.818,11.2,140.0,84.0,0.044,0.0,29.7,63.0,0.0,0.0,32.1,0.27,0.0187,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-24T23:00:00,32.088861,73.590725,8.0,0,0.468,0.225,,0.9,1.0,1.82,140.0,84.0,0.027,0.0,24.8,89.0,0.0,5.0,30.9,0.324,0.03669,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-25T00:00:00,32.088757,73.59183,7.0,9,0.442,0.212,,0.9,0.591,18.2,140.0,84.0,0.021,6.2,25.6,86.0,0.0,5.6,31.4,0.222,0.0007,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-25T01:00:00,32.088757,73.591584,7.0,7,0.441,0.212,,0.9,0.645,16.52,140.0,84.0,0.029,4.52,25.3,90.0,21.0,1.0,29.8,0.23,0.00298,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-25T02:00:00,32.088861,73.590725,8.0,0,0.468,0.225,,0.9,0.709,14.56,140.0,84.0,0.057,2.56,25.3,91.0,114.0,1.2,29.0,0.232,0.0035,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-25T03:00:00,32.088861,73.590725,8.0,0,0.468,0.225,,0.9,0.714,14.42,140.0,84.0,0.128,2.42,26.7,78.0,248.0,0.1,29.3,0.233,0.00391,Pindi_Bowra_4Acre_Basmati_Plot
2026-06-25T04:00:00,32.088757,73.59183,7.0,9,0.442,0.212,,0.9,0.714,14.42,140.0,84.0,0.199,2.42,27.6,73.0,405.0,0.0,30.4,0.248,0.00887,Pindi_Bowra_4Acre_Basmati_Plot
