timestamp,lat,lon,air_temp_c,humidity_pct,solar_rad_w_m2,soil_temp_c,soil_moisture_pct,ETc_mm_hr,ch4_column_density_ppb
2026-06-12T17:00:00,31.731,74.264,30.2,54,0.0,30.0,18.0,0.1,1968.81
2026-06-12T18:00:00,31.731,74.264,24.9,79,0.0,30.0,22.8,0.05,1971.93
2026-06-12T19:00:00,31.731,74.264,25.0,81,0.0,30.0,22.8,0.06,1976.97
2026-06-12T20:00:00,31.731,74.264,25.3,79,0.0,30.0,22.8,0.0,1965.01
2026-06-12T21:00:00,31.731,74.264,25.7,75,0.0,30.0,22.8,0.02,1970.12
2026-06-12T22:00:00,31.731,74.264,22.0,88,0.0,30.0,25.8,0.0,1971.99
2026-06-12T23:00:00,31.731,74.264,22.2,92,0.0,30.0,36.5,0.0,1972.2
2026-06-13T00:00:00,31.731,74.264,22.2,86,0.0,30.0,46.2,0.04,1962.55
2026-06-13T01:00:00,31.731,74.264,22.5,88,2.0,30.0,39.900000000000006,0.04,1964.19
2026-06-13T02:00:00,31.731,74.264,22.8,93,9.0,30.0,39.1,0.06,1969.73
2026-06-13T03:00:00,31.731,74.264,25.2,80,96.0,30.0,38.3,0.19,1969.06
2026-06-13T04:00:00,31.731,74.264,27.5,69,238.0,30.0,37.5,0.34,1965.78
2026-06-13T05:00:00,31.731,74.264,29.1,63,397.0,30.0,36.8,0.48,1970.4
2026-06-13T06:00:00,31.731,74.264,30.1,60,509.0,30.0,34.4,0.58,1967.95
2026-06-13T07:00:00,31.731,74.264,30.8,56,435.0,30.0,34.1,0.58,1972.26
2026-06-13T08:00:00,31.731,74.264,30.9,55,441.0,30.0,33.900000000000006,0.58,1967.84
2026-06-13T09:00:00,31.731,74.264,30.4,57,365.0,30.0,34.0,0.53,1972.55
2026-06-13T10:00:00,31.731,74.264,31.2,53,288.0,30.0,34.1,0.47,1961.58
2026-06-13T11:00:00,31.731,74.264,31.6,49,271.0,30.0,33.7,0.44,1965.19
2026-06-13T12:00:00,31.731,74.264,32.0,40,161.0,30.0,36.199999999999996,0.37,1966.33
2026-06-13T13:00:00,31.731,74.264,30.6,46,68.0,30.0,35.699999999999996,0.25,1957.67
2026-06-13T14:00:00,31.731,74.264,28.7,56,8.0,30.0,35.4,0.12,1966.99
2026-06-13T15:00:00,31.731,74.264,27.1,63,0.0,30.0,35.099999999999994,0.07,1967.9
2026-06-13T16:00:00,31.731,74.264,26.2,68,0.0,30.0,34.9,0.03,1964.67
2026-06-13T17:00:00,31.731,74.264,25.5,74,0.0,30.0,34.699999999999996,0.0,1972.69
2026-06-13T18:00:00,31.731,74.264,26.0,67,0.0,30.0,33.0,0.02,1966.43
2026-06-13T19:00:00,31.731,74.264,25.6,72,0.0,30.0,32.9,0.0,1970.41
2026-06-13T20:00:00,31.731,74.264,24.8,74,0.0,30.0,32.800000000000004,0.0,1969.19
2026-06-13T21:00:00,31.731,74.264,24.3,77,0.0,30.0,32.7,0.0,1968.57
2026-06-13T22:00:00,31.731,74.264,23.8,80,0.0,30.0,32.6,0.0,1975.63
2026-06-13T23:00:00,31.731,74.264,23.3,84,0.0,30.0,32.5,0.0,1970.71
2026-06-14T00:00:00,31.731,74.264,24.1,82,0.0,30.0,32.800000000000004,0.0,1967.92
2026-06-14T01:00:00,31.731,74.264,25.1,77,5.0,30.0,32.7,0.03,1969.74
2026-06-14T02:00:00,31.731,74.264,27.7,62,59.0,30.0,32.6,0.11,1957.43
2026-06-14T03:00:00,31.731,74.264,30.2,43,177.0,30.0,32.4,0.26,1968.24
2026-06-14T04:00:00,31.731,74.264,31.6,39,316.0,30.0,32.1,0.42,1959.17
2026-06-14T05:00:00,31.731,74.264,32.9,38,445.0,30.0,31.8,0.54,1960.36
2026-06-14T06:00:00,31.731,74.264,33.9,35,541.0,30.0,31.8,0.61,1959.63
2026-06-14T07:00:00,31.731,74.264,35.1,33,600.0,30.0,31.4,0.66,1964.57
2026-06-14T08:00:00,31.731,74.264,35.8,31,605.0,30.0,31.0,0.67,1975.29
2026-06-14T09:00:00,31.731,74.264,36.1,31,558.0,30.0,30.599999999999998,0.63,1964.59
2026-06-14T10:00:00,31.731,74.264,36.3,30,464.0,30.0,30.3,0.55,1972.56
2026-06-14T11:00:00,31.731,74.264,36.1,29,338.0,30.0,30.099999999999998,0.44,1966.64
2026-06-14T12:00:00,31.731,74.264,35.6,30,193.0,30.0,28.599999999999998,0.32,1968.15
2026-06-14T13:00:00,31.731,74.264,34.0,39,75.0,30.0,28.499999999999996,0.17,1967.42
2026-06-14T14:00:00,31.731,74.264,31.6,44,9.0,30.0,28.4,0.1,1967.79
2026-06-14T15:00:00,31.731,74.264,30.3,45,0.0,30.0,28.299999999999997,0.1,1962.92
2026-06-14T16:00:00,31.731,74.264,29.4,47,0.0,30.0,28.299999999999997,0.05,1966.31
2026-06-14T17:00:00,31.731,74.264,28.8,50,0.0,30.0,28.299999999999997,0.04,1966.68
2026-06-14T18:00:00,31.731,74.264,28.6,54,0.0,30.0,28.000000000000004,0.04,1966.51
2026-06-14T19:00:00,31.731,74.264,28.2,55,0.0,30.0,27.900000000000002,0.05,1972.87
2026-06-14T20:00:00,31.731,74.264,27.7,57,0.0,30.0,27.900000000000002,0.04,1967.09
2026-06-14T21:00:00,31.731,74.264,27.4,60,0.0,30.0,27.900000000000002,0.01,1970.93
2026-06-14T22:00:00,31.731,74.264,27.3,60,0.0,30.0,27.900000000000002,0.0,1975.21
2026-06-14T23:00:00,31.731,74.264,26.9,62,0.0,30.0,27.900000000000002,0.0,1969.47
2026-06-15T00:00:00,31.731,74.264,27.4,69,0.0,30.0,29.2,0.03,1977.46
2026-06-15T01:00:00,31.731,74.264,28.2,64,6.0,30.0,29.099999999999998,0.08,1972.27
2026-06-15T02:00:00,31.731,74.264,30.3,58,61.0,30.0,28.999999999999996,0.15,1962.3
2026-06-15T03:00:00,31.731,74.264,29.5,53,155.0,30.0,28.9,0.33,1972.18
2026-06-15T04:00:00,31.731,74.264,31.3,48,290.0,30.0,28.7,0.44,1976.26
2026-06-15T05:00:00,31.731,74.264,32.4,47,406.0,30.0,28.499999999999996,0.56,1963.48
2026-06-15T06:00:00,31.731,74.264,34.8,40,492.0,30.0,27.800000000000004,0.65,1960.27
2026-06-15T07:00:00,31.731,74.264,34.4,41,495.0,30.0,27.500000000000004,0.66,1969.02
2026-06-15T08:00:00,31.731,74.264,34.7,39,408.0,30.0,27.400000000000002,0.59,1964.3
2026-06-15T09:00:00,31.731,74.264,35.3,36,332.0,30.0,27.200000000000003,0.52,1963.0
2026-06-15T10:00:00,31.731,74.264,35.9,35,358.0,30.0,26.900000000000002,0.52,1971.49
2026-06-15T11:00:00,31.731,74.264,35.9,33,308.0,30.0,26.700000000000003,0.46,1964.18
2026-06-15T12:00:00,31.731,74.264,36.1,33,111.0,30.0,30.7,0.27,1975.24
2026-06-15T13:00:00,31.731,74.264,34.2,41,72.0,30.0,30.5,0.25,1970.32
2026-06-15T14:00:00,31.731,74.264,32.4,44,8.0,30.0,30.4,0.15,1962.85
2026-06-15T15:00:00,31.731,74.264,31.5,48,0.0,30.0,30.4,0.14,1965.63
2026-06-15T16:00:00,31.731,74.264,30.6,53,0.0,30.0,30.3,0.07,1961.04
2026-06-15T17:00:00,31.731,74.264,29.6,58,0.0,30.0,30.2,0.07,1966.16
2026-06-15T18:00:00,31.731,74.264,29.6,60,0.0,30.0,30.2,0.06,1959.63
2026-06-15T19:00:00,31.731,74.264,28.9,61,0.0,30.0,30.099999999999998,0.05,1972.56
2026-06-15T20:00:00,31.731,74.264,28.5,62,0.0,30.0,30.099999999999998,0.04,1978.15
2026-06-15T21:00:00,31.731,74.264,27.9,64,0.0,30.0,30.0,0.03,1968.12
2026-06-15T22:00:00,31.731,74.264,27.3,66,0.0,30.0,30.0,0.02,1974.8
2026-06-15T23:00:00,31.731,74.264,27.0,67,0.0,30.0,29.9,0.05,1966.37
2026-06-16T00:00:00,31.731,74.264,26.3,72,0.0,30.0,29.7,0.1,1972.67
2026-06-16T01:00:00,31.731,74.264,22.9,88,2.0,30.0,30.0,0.03,1967.57
2026-06-16T02:00:00,31.731,74.264,23.6,92,1.0,30.0,33.800000000000004,0.04,1961.56
2026-06-16T03:00:00,31.731,74.264,24.4,91,3.0,30.0,34.1,0.08,1974.01
2026-06-16T04:00:00,31.731,74.264,26.0,83,22.0,30.0,34.5,0.16,1980.87
2026-06-16T05:00:00,31.731,74.264,30.5,56,229.0,30.0,34.2,0.45,1965.47
2026-06-16T06:00:00,31.731,74.264,32.4,42,472.0,30.0,38.5,0.63,1968.37
2026-06-16T07:00:00,31.731,74.264,32.4,43,362.0,30.0,37.6,0.59,1968.75
2026-06-16T08:00:00,31.731,74.264,33.4,41,556.0,30.0,36.8,0.68,1960.02
2026-06-16T09:00:00,31.731,74.264,33.9,41,520.0,30.0,36.199999999999996,0.65,1968.32
2026-06-16T10:00:00,31.731,74.264,34.1,42,440.0,30.0,35.6,0.55,1969.97
2026-06-16T11:00:00,31.731,74.264,34.0,42,222.0,30.0,35.199999999999996,0.38,1969.56
2026-06-16T12:00:00,31.731,74.264,35.0,36,128.0,30.0,30.599999999999998,0.25,1969.52
2026-06-16T13:00:00,31.731,74.264,33.6,45,70.0,30.0,30.5,0.16,1960.85
2026-06-16T14:00:00,31.731,74.264,31.5,55,8.0,30.0,30.4,0.07,1967.23
2026-06-16T15:00:00,31.731,74.264,30.3,59,0.0,30.0,30.4,0.05,1966.21
2026-06-16T16:00:00,31.731,74.264,29.5,64,0.0,30.0,30.3,0.02,1969.26
2026-06-16T17:00:00,31.731,74.264,29.3,67,0.0,30.0,30.3,0.0,1970.46
2026-06-16T18:00:00,31.731,74.264,29.6,67,0.0,30.0,29.9,0.0,1973.0
2026-06-16T19:00:00,31.731,74.264,28.7,70,0.0,30.0,29.9,0.0,1965.56
2026-06-16T20:00:00,31.731,74.264,28.2,73,0.0,30.0,29.9,0.0,1961.15
2026-06-16T21:00:00,31.731,74.264,27.5,75,0.0,30.0,29.799999999999997,0.0,1967.38
2026-06-16T22:00:00,31.731,74.264,27.1,76,0.0,30.0,29.799999999999997,0.02,1970.46
2026-06-16T23:00:00,31.731,74.264,26.7,77,0.0,30.0,29.799999999999997,0.01,1971.48
2026-06-17T00:00:00,31.731,74.264,27.4,79,0.0,30.0,29.799999999999997,0.01,1967.75
2026-06-17T01:00:00,31.731,74.264,27.7,79,5.0,30.0,29.799999999999997,0.04,1970.57
2026-06-17T02:00:00,31.731,74.264,29.4,72,53.0,30.0,29.7,0.12,1963.33
2026-06-17T03:00:00,31.731,74.264,31.5,62,164.0,30.0,29.599999999999998,0.25,1967.78
2026-06-17T04:00:00,31.731,74.264,33.2,54,298.0,30.0,29.4,0.4,1963.58
2026-06-17T05:00:00,31.731,74.264,34.5,47,424.0,30.0,29.2,0.54,1964.59
2026-06-17T06:00:00,31.731,74.264,35.4,38,492.0,30.0,29.4,0.61,1962.94
2026-06-17T07:00:00,31.731,74.264,35.8,37,463.0,30.0,29.2,0.63,1964.12
2026-06-17T08:00:00,31.731,74.264,36.0,37,508.0,30.0,28.9,0.66,1968.84
2026-06-17T09:00:00,31.731,74.264,36.2,38,477.0,30.0,28.599999999999998,0.63,1970.64
2026-06-17T10:00:00,31.731,74.264,36.2,38,423.0,30.0,28.299999999999997,0.57,1966.12
2026-06-17T11:00:00,31.731,74.264,36.0,38,320.0,30.0,28.1,0.46,1964.79
2026-06-17T12:00:00,31.731,74.264,37.1,34,183.0,30.0,29.4,0.3,1966.65
2026-06-17T13:00:00,31.731,74.264,35.4,45,66.0,30.0,29.299999999999997,0.17,1970.1
2026-06-17T14:00:00,31.731,74.264,33.0,53,8.0,30.0,29.2,0.07,1972.49
2026-06-17T15:00:00,31.731,74.264,31.9,57,0.0,30.0,29.2,0.06,1968.0
2026-06-17T16:00:00,31.731,74.264,31.0,60,0.0,30.0,29.2,0.03,1966.68
2026-06-17T17:00:00,31.731,74.264,30.4,61,0.0,30.0,29.099999999999998,0.03,1970.53
2026-06-17T18:00:00,31.731,74.264,30.7,52,0.0,30.0,28.299999999999997,0.04,1965.77
2026-06-17T19:00:00,31.731,74.264,29.7,57,0.0,30.0,28.299999999999997,0.03,1965.5
2026-06-17T20:00:00,31.731,74.264,29.0,59,0.0,30.0,28.199999999999996,0.03,1970.71
2026-06-17T21:00:00,31.731,74.264,28.4,62,0.0,30.0,28.199999999999996,0.03,1960.76
2026-06-17T22:00:00,31.731,74.264,28.1,61,0.0,30.0,28.199999999999996,0.04,1971.33
2026-06-17T23:00:00,31.731,74.264,27.5,62,0.0,30.0,28.1,0.03,1970.95
2026-06-18T00:00:00,31.731,74.264,27.4,66,0.0,30.0,24.3,0.02,1971.81
2026-06-18T01:00:00,31.731,74.264,27.6,66,2.0,30.0,24.3,0.06,1977.86
2026-06-18T02:00:00,31.731,74.264,29.5,59,46.0,30.0,24.3,0.13,1976.44
2026-06-18T03:00:00,31.731,74.264,31.5,52,154.0,30.0,24.2,0.26,1959.78
2026-06-18T04:00:00,31.731,74.264,33.3,46,298.0,30.0,24.0,0.39,1973.99
2026-06-18T05:00:00,31.731,74.264,34.8,41,426.0,30.0,23.9,0.53,1966.37
2026-06-18T06:00:00,31.731,74.264,35.6,37,504.0,30.0,24.5,0.61,1967.62
2026-06-18T07:00:00,31.731,74.264,36.7,35,580.0,30.0,24.2,0.68,1969.22
2026-06-18T08:00:00,31.731,74.264,37.4,32,594.0,30.0,24.0,0.7,1979.77
2026-06-18T09:00:00,31.731,74.264,37.7,28,468.0,30.0,23.799999999999997,0.61,1962.0
2026-06-18T10:00:00,31.731,74.264,37.4,30,353.0,30.0,23.599999999999998,0.54,1963.36
2026-06-18T11:00:00,31.731,74.264,37.1,30,294.0,30.0,23.599999999999998,0.44,1972.12
2026-06-18T12:00:00,31.731,74.264,37.4,29,163.0,30.0,23.1,0.32,1967.93
2026-06-18T13:00:00,31.731,74.264,35.8,39,74.0,30.0,23.0,0.18,1970.6
2026-06-18T14:00:00,31.731,74.264,33.2,51,8.0,30.0,23.0,0.06,1968.62
2026-06-18T15:00:00,31.731,74.264,31.9,50,0.0,30.0,23.0,0.12,1968.51
2026-06-18T16:00:00,31.731,74.264,31.4,49,0.0,30.0,23.0,0.07,1974.89
2026-06-18T17:00:00,31.731,74.264,30.6,53,0.0,30.0,23.0,0.04,1976.19
2026-06-18T18:00:00,31.731,74.264,30.1,54,0.0,30.0,23.599999999999998,0.13,1973.52
2026-06-18T19:00:00,31.731,74.264,29.4,55,0.0,30.0,23.599999999999998,0.08,1972.8
2026-06-18T20:00:00,31.731,74.264,28.6,58,0.0,30.0,23.599999999999998,0.05,1967.42
2026-06-18T21:00:00,31.731,74.264,28.5,62,0.0,30.0,23.599999999999998,0.0,1969.6
2026-06-18T22:00:00,31.731,74.264,28.0,63,0.0,30.0,23.599999999999998,0.01,1967.76
2026-06-18T23:00:00,31.731,74.264,27.6,64,0.0,30.0,23.599999999999998,0.02,1968.41
2026-06-19T00:00:00,31.731,74.264,26.5,72,0.0,30.0,25.3,0.03,1972.6
2026-06-19T01:00:00,31.731,74.264,26.9,69,4.0,30.0,25.3,0.06,1965.51
2026-06-19T02:00:00,31.731,74.264,28.2,64,24.0,30.0,25.3,0.1,1973.59
2026-06-19T03:00:00,31.731,74.264,28.9,64,120.0,30.0,25.5,0.27,1974.83
2026-06-19T04:00:00,31.731,74.264,28.8,64,62.0,30.0,25.7,0.23,1970.49
2026-06-19T05:00:00,31.731,74.264,30.7,57,234.0,30.0,25.6,0.39,1966.96
2026-06-19T06:00:00,31.731,74.264,32.5,49,455.0,30.0,28.4,0.58,1959.9
2026-06-19T07:00:00,31.731,74.264,34.2,41,561.0,30.0,28.1,0.66,1970.48
2026-06-19T08:00:00,31.731,74.264,35.2,38,560.0,30.0,27.800000000000004,0.67,1976.85
2026-06-19T09:00:00,31.731,74.264,35.6,36,521.0,30.0,27.500000000000004,0.63,1975.95
2026-06-19T10:00:00,31.731,74.264,35.5,37,404.0,30.0,27.200000000000003,0.53,1971.35
2026-06-19T11:00:00,31.731,74.264,33.8,49,263.0,30.0,27.900000000000002,0.39,1968.24
2026-06-19T12:00:00,31.731,74.264,32.0,51,167.0,30.0,26.8,0.29,1971.2
2026-06-19T13:00:00,31.731,74.264,31.7,53,64.0,30.0,26.700000000000003,0.17,1969.67
2026-06-19T14:00:00,31.731,74.264,30.3,60,8.0,30.0,26.6,0.05,1963.32
2026-06-19T15:00:00,31.731,74.264,29.1,67,0.0,30.0,26.6,0.03,1965.63
2026-06-19T16:00:00,31.731,74.264,28.8,69,0.0,30.0,26.6,0.01,1962.82
2026-06-19T17:00:00,31.731,74.264,28.6,72,0.0,30.0,26.6,0.01,1973.19
2026-06-19T18:00:00,31.731,74.264,28.4,68,0.0,30.0,25.1,0.02,1967.41
2026-06-19T19:00:00,31.731,74.264,27.7,72,0.0,30.0,25.1,0.01,1963.67
2026-06-19T20:00:00,31.731,74.264,27.3,72,0.0,30.0,25.1,0.02,1970.52
2026-06-19T21:00:00,31.731,74.264,26.9,73,0.0,30.0,25.1,0.02,1964.02
2026-06-19T22:00:00,31.731,74.264,26.5,73,0.0,30.0,25.1,0.02,1968.15
2026-06-19T23:00:00,31.731,74.264,26.4,72,0.0,30.0,25.1,0.01,1970.69
2026-06-20T00:00:00,31.731,74.264,26.9,74,0.0,30.0,24.0,0.0,1968.8
2026-06-20T01:00:00,31.731,74.264,27.5,68,5.0,30.0,24.0,0.03,1968.71
2026-06-20T02:00:00,31.731,74.264,29.4,61,53.0,30.0,24.0,0.12,1969.04
2026-06-20T03:00:00,31.731,74.264,31.4,52,168.0,30.0,23.9,0.27,1972.8
2026-06-20T04:00:00,31.731,74.264,32.9,48,303.0,30.0,23.799999999999997,0.41,1968.03
2026-06-20T05:00:00,31.731,74.264,34.5,43,428.0,30.0,23.599999999999998,0.55,1979.15
2026-06-20T06:00:00,31.731,74.264,35.2,39,526.0,30.0,24.2,0.67,1964.69
2026-06-20T07:00:00,31.731,74.264,36.0,36,585.0,30.0,23.9,0.71,1965.77
2026-06-20T08:00:00,31.731,74.264,36.7,34,566.0,30.0,23.7,0.71,1961.15
2026-06-20T09:00:00,31.731,74.264,37.0,33,492.0,30.0,23.400000000000002,0.67,1977.93
2026-06-20T10:00:00,31.731,74.264,36.8,32,326.0,30.0,23.200000000000003,0.53,1973.81
2026-06-20T11:00:00,31.731,74.264,36.8,31,312.0,30.0,23.0,0.46,1965.04
2026-06-20T12:00:00,31.731,74.264,37.1,29,199.0,30.0,22.900000000000002,0.36,1971.36
2026-06-20T13:00:00,31.731,74.264,35.2,39,59.0,30.0,22.8,0.2,1969.2
2026-06-20T14:00:00,31.731,74.264,32.7,46,7.0,30.0,22.8,0.11,1961.38
2026-06-20T15:00:00,31.731,74.264,31.1,48,0.0,30.0,22.8,0.08,1967.67
2026-06-20T16:00:00,31.731,74.264,30.0,52,0.0,30.0,22.8,0.04,1971.92
2026-06-20T17:00:00,31.731,74.264,29.4,54,0.0,30.0,22.7,0.05,1960.13
2026-06-20T18:00:00,31.731,74.264,29.7,54,0.0,30.0,22.400000000000002,0.05,1953.34
2026-06-20T19:00:00,31.731,74.264,29.3,56,0.0,30.0,22.400000000000002,0.06,1968.65
2026-06-20T20:00:00,31.731,74.264,28.6,60,0.0,30.0,22.400000000000002,0.06,1973.61
2026-06-20T21:00:00,31.731,74.264,28.1,65,0.0,30.0,22.400000000000002,0.04,1970.59
2026-06-20T22:00:00,31.731,74.264,27.8,68,0.0,30.0,22.400000000000002,0.03,1968.05
2026-06-20T23:00:00,31.731,74.264,27.4,70,0.0,30.0,22.400000000000002,0.02,1963.55
2026-06-21T00:00:00,31.731,74.264,27.9,74,0.0,30.0,19.0,0.0,1970.6
2026-06-21T01:00:00,31.731,74.264,28.2,71,5.0,30.0,19.0,0.03,1971.57
2026-06-21T02:00:00,31.731,74.264,30.4,64,56.0,30.0,19.0,0.11,1972.83
2026-06-21T03:00:00,31.731,74.264,32.7,54,169.0,30.0,19.0,0.26,1965.28
2026-06-21T04:00:00,31.731,74.264,34.4,47,300.0,30.0,18.9,0.44,1964.49
2026-06-21T05:00:00,31.731,74.264,34.1,46,169.0,30.0,18.8,0.44,1975.1
2026-06-21T06:00:00,31.731,74.264,37.0,32,118.0,30.0,18.8,0.42,1974.6
2026-06-21T07:00:00,31.731,74.264,37.2,30,317.0,30.0,18.6,0.54,1967.17
2026-06-21T08:00:00,31.731,74.264,37.7,30,514.0,30.0,18.4,0.71,1959.3
2026-06-21T09:00:00,31.731,74.264,36.6,31,267.0,30.0,18.2,0.57,1971.44
2026-06-21T10:00:00,31.731,74.264,36.7,30,295.0,30.0,18.099999999999998,0.52,1968.61
2026-06-21T11:00:00,31.731,74.264,37.0,30,307.0,30.0,17.9,0.5,1969.9
2026-06-21T12:00:00,31.731,74.264,33.0,45,160.0,30.0,18.7,0.37,1971.45
2026-06-21T13:00:00,31.731,74.264,31.9,52,21.0,30.0,18.8,0.09,1958.99
2026-06-21T14:00:00,31.731,74.264,30.8,58,6.0,30.0,18.8,0.08,1971.75
2026-06-21T15:00:00,31.731,74.264,29.7,61,0.0,30.0,18.8,0.06,1970.45
2026-06-21T16:00:00,31.731,74.264,29.7,60,0.0,30.0,18.8,0.02,1965.41
2026-06-21T17:00:00,31.731,74.264,29.2,62,0.0,30.0,18.8,0.02,1972.13
2026-06-21T18:00:00,31.731,74.264,27.2,59,0.0,30.0,19.3,0.1,1971.63
2026-06-21T19:00:00,31.731,74.264,27.2,60,0.0,30.0,19.3,0.09,1971.22
2026-06-21T20:00:00,31.731,74.264,27.0,62,0.0,30.0,19.3,0.07,1967.68
2026-06-21T21:00:00,31.731,74.264,26.8,65,0.0,30.0,19.3,0.01,1962.13
2026-06-21T22:00:00,31.731,74.264,26.5,65,0.0,30.0,19.3,0.07,1975.67
2026-06-21T23:00:00,31.731,74.264,26.1,64,0.0,30.0,19.3,0.06,1960.18
2026-06-22T00:00:00,31.731,74.264,25.2,75,0.0,30.0,19.6,0.01,1968.54
2026-06-22T01:00:00,31.731,74.264,25.5,74,4.0,30.0,19.6,0.04,1972.12
2026-06-22T02:00:00,31.731,74.264,26.7,69,34.0,30.0,19.6,0.1,1967.21
2026-06-22T03:00:00,31.731,74.264,28.5,62,119.0,30.0,19.6,0.25,1967.62
2026-06-22T04:00:00,31.731,74.264,30.3,55,169.0,30.0,19.5,0.33,1969.38
2026-06-22T05:00:00,31.731,74.264,31.9,50,323.0,30.0,19.400000000000002,0.47,1972.13
2026-06-22T06:00:00,31.731,74.264,33.1,47,488.0,30.0,19.6,0.6,1969.24
2026-06-22T07:00:00,31.731,74.264,33.5,41,507.0,30.0,19.5,0.65,1964.83
2026-06-22T08:00:00,31.731,74.264,33.9,41,435.0,30.0,19.5,0.6,1964.63
2026-06-22T09:00:00,31.731,74.264,33.9,40,443.0,30.0,19.400000000000002,0.56,1969.02
2026-06-22T10:00:00,31.731,74.264,34.1,39,343.0,30.0,19.3,0.51,1963.44
2026-06-22T11:00:00,31.731,74.264,34.1,40,197.0,30.0,19.1,0.39,1977.46
2026-06-22T12:00:00,31.731,74.264,34.9,33,132.0,30.0,19.2,0.32,1967.85
2026-06-22T13:00:00,31.731,74.264,33.6,39,65.0,30.0,19.1,0.21,1966.07
2026-06-22T14:00:00,31.731,74.264,31.7,47,9.0,30.0,19.1,0.1,1970.09
2026-06-22T15:00:00,31.731,74.264,30.3,52,0.0,30.0,19.1,0.06,1973.38
2026-06-22T16:00:00,31.731,74.264,29.8,54,0.0,30.0,19.1,0.05,1965.84
2026-06-22T17:00:00,31.731,74.264,29.1,59,0.0,30.0,19.1,0.01,1959.12
2026-06-22T18:00:00,31.731,74.264,29.0,61,0.0,30.0,19.3,0.02,1971.31
2026-06-22T19:00:00,31.731,74.264,28.2,65,0.0,30.0,19.3,0.01,1969.03
2026-06-22T20:00:00,31.731,74.264,27.6,67,0.0,30.0,19.3,0.02,1977.28
2026-06-22T21:00:00,31.731,74.264,27.2,71,0.0,30.0,19.3,0.01,1966.05
2026-06-22T22:00:00,31.731,74.264,27.4,70,0.0,30.0,19.3,0.0,1976.3
2026-06-22T23:00:00,31.731,74.264,27.2,69,0.0,30.0,19.3,0.0,1965.48
2026-06-23T00:00:00,31.731,74.264,27.1,74,0.0,30.0,20.599999999999998,0.01,1966.97
2026-06-23T01:00:00,31.731,74.264,27.6,72,5.0,30.0,20.599999999999998,0.05,1974.64
2026-06-23T02:00:00,31.731,74.264,29.6,65,57.0,30.0,20.5,0.13,1966.33
2026-06-23T03:00:00,31.731,74.264,32.0,51,172.0,30.0,20.5,0.27,1971.11
2026-06-23T04:00:00,31.731,74.264,33.9,41,310.0,30.0,20.3,0.43,1968.07
2026-06-23T05:00:00,31.731,74.264,35.3,37,436.0,30.0,20.200000000000003,0.55,1958.99
2026-06-23T06:00:00,31.731,74.264,34.5,39,525.0,30.0,19.8,0.67,1955.95
2026-06-23T07:00:00,31.731,74.264,34.6,41,419.0,30.0,19.900000000000002,0.62,1970.02
2026-06-23T08:00:00,31.731,74.264,35.8,35,453.0,30.0,19.8,0.63,1966.02
2026-06-23T09:00:00,31.731,74.264,36.2,34,513.0,30.0,19.6,0.66,1963.1
2026-06-23T10:00:00,31.731,74.264,36.3,34,445.0,30.0,19.400000000000002,0.59,1967.24
2026-06-23T11:00:00,31.731,74.264,36.0,34,246.0,30.0,19.2,0.44,1975.0
2026-06-23T12:00:00,31.731,74.264,35.5,36,193.0,30.0,18.5,0.38,1969.32
2026-06-23T13:00:00,31.731,74.264,34.7,40,76.0,30.0,18.4,0.25,1971.74
2026-06-23T14:00:00,31.731,74.264,33.1,44,9.0,30.0,18.4,0.13,1965.04
2026-06-23T15:00:00,31.731,74.264,32.2,46,0.0,30.0,18.4,0.13,1968.92
2026-06-23T16:00:00,31.731,74.264,31.4,48,0.0,30.0,18.4,0.08,1971.72
2026-06-23T17:00:00,31.731,74.264,30.5,51,0.0,30.0,18.3,0.06,1963.76
2026-06-23T18:00:00,31.731,74.264,31.1,51,0.0,30.0,17.9,0.05,1980.03
2026-06-23T19:00:00,31.731,74.264,30.8,51,0.0,30.0,17.9,0.07,1965.07
2026-06-23T20:00:00,31.731,74.264,30.4,54,0.0,30.0,17.9,0.08,1975.2
2026-06-23T21:00:00,31.731,74.264,29.2,59,0.0,30.0,17.9,0.03,1966.55
2026-06-23T22:00:00,31.731,74.264,26.7,74,0.0,30.0,18.2,0.03,1967.47
2026-06-23T23:00:00,31.731,74.264,26.7,70,0.0,30.0,18.4,0.06,1970.78
2026-06-24T00:00:00,31.731,74.264,28.4,67,0.0,30.0,16.1,0.06,1968.9
2026-06-24T01:00:00,31.731,74.264,25.7,78,2.0,30.0,16.400000000000002,0.06,1967.26
2026-06-24T02:00:00,31.731,74.264,28.4,73,44.0,30.0,16.5,0.12,1973.54
2026-06-24T03:00:00,31.731,74.264,31.9,57,170.0,30.0,16.5,0.25,1961.23
2026-06-24T04:00:00,31.731,74.264,34.7,44,309.0,30.0,16.400000000000002,0.4,1966.8
2026-06-24T05:00:00,31.731,74.264,36.5,35,440.0,30.0,16.3,0.54,1971.63
2026-06-24T06:00:00,31.731,74.264,36.8,34,532.0,30.0,18.099999999999998,0.61,1964.05
2026-06-24T07:00:00,31.731,74.264,38.2,33,581.0,30.0,17.9,0.66,1968.4
2026-06-24T08:00:00,31.731,74.264,38.3,34,584.0,30.0,17.7,0.68,1968.34
2026-06-24T09:00:00,31.731,74.264,38.5,34,523.0,30.0,17.5,0.64,1963.5
2026-06-24T10:00:00,31.731,74.264,38.3,34,426.0,30.0,17.4,0.57,1964.26
