timestamp,site_id,site_name,country,crop_type,latitude,longitude,sector_row,sector_col,ndvi,ndwi,Kc,Ks,Dr,TAW,RAW,ETc,water_need,air_temp,humidity,solar_rad,precip,soil_temp,soil_moisture,vpd_kpa,methane_flux_kg_hr,field_name
2026-08-04 07:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.088757,73.591461,7,6,0.776,0.349,1.12,0.852,7.98,140.0,84.0,0.563,0.0,32.4,74,762.0,0.2,33.8,0.298,1.264,0.034,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 07:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.088757,73.591584,7,7,0.768,0.346,1.12,0.852,7.98,140.0,84.0,0.563,0.0,32.4,74,762.0,0.2,33.8,0.302,1.264,0.034,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 07:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.088757,73.591707,7,8,0.762,0.343,1.12,0.852,7.98,140.0,84.0,0.563,0.0,32.4,74,762.0,0.2,33.8,0.306,1.264,0.034,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 07:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.088757,73.59183,7,9,0.759,0.342,1.12,0.852,7.98,140.0,84.0,0.563,0.0,32.4,74,762.0,0.2,33.8,0.31,1.264,0.034,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 07:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.088757,73.591952,7,10,0.759,0.342,1.12,0.852,7.98,140.0,84.0,0.563,0.0,32.4,74,762.0,0.2,33.8,0.314,1.264,0.034,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 07:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.088757,73.592075,7,11,0.763,0.343,1.12,0.852,7.98,140.0,84.0,0.563,0.0,32.4,74,762.0,0.2,33.8,0.318,1.264,0.034,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 07:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.088861,73.590725,8,0,0.808,0.364,1.12,0.852,7.98,140.0,84.0,0.563,0.0,32.4,74,762.0,0.2,33.8,0.279,1.264,0.034,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 07:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.088861,73.590848,8,1,0.807,0.363,1.12,0.852,7.98,140.0,84.0,0.563,0.0,32.4,74,762.0,0.2,33.8,0.283,1.264,0.034,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 07:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.088861,73.59097,8,2,0.802,0.361,1.12,0.852,7.98,140.0,84.0,0.563,0.0,32.4,74,762.0,0.2,33.8,0.287,1.264,0.034,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 07:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.088861,73.591093,8,3,0.794,0.357,1.12,0.852,7.98,140.0,84.0,0.563,0.0,32.4,74,762.0,0.2,33.8,0.291,1.264,0.034,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 07:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.088861,73.591216,8,4,0.785,0.353,1.12,0.852,7.98,140.0,84.0,0.563,0.0,32.4,74,762.0,0.2,33.8,0.295,1.264,0.034,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 07:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.088861,73.591339,8,5,0.775,0.349,1.12,0.852,7.98,140.0,84.0,0.563,0.0,32.4,74,762.0,0.2,33.8,0.299,1.264,0.034,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 07:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.088861,73.591461,8,6,0.766,0.345,1.12,0.852,7.98,140.0,84.0,0.563,0.0,32.4,74,762.0,0.2,33.8,0.303,1.264,0.034,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 07:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.088861,73.591584,8,7,0.758,0.341,1.12,0.852,7.98,140.0,84.0,0.563,0.0,32.4,74,762.0,0.2,33.8,0.307,1.264,0.034,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 07:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.088861,73.591707,8,8,0.752,0.338,1.12,0.852,7.98,140.0,84.0,0.563,0.0,32.4,74,762.0,0.2,33.8,0.311,1.264,0.034,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 07:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.088861,73.59183,8,9,0.749,0.337,1.12,0.852,7.98,140.0,84.0,0.563,0.0,32.4,74,762.0,0.2,33.8,0.315,1.264,0.034,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 07:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.088861,73.591952,8,10,0.749,0.337,1.12,0.852,7.98,140.0,84.0,0.563,0.0,32.4,74,762.0,0.2,33.8,0.319,1.264,0.034,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 07:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.088861,73.592075,8,11,0.752,0.338,1.12,0.852,7.98,140.0,84.0,0.563,0.0,32.4,74,762.0,0.2,33.8,0.323,1.264,0.034,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 07:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.088965,73.590725,9,0,0.796,0.358,1.12,0.852,7.98,140.0,84.0,0.563,0.0,32.4,74,762.0,0.2,33.8,0.284,1.264,0.034,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 07:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.088965,73.590848,9,1,0.794,0.357,1.12,0.852,7.98,140.0,84.0,0.563,0.0,32.4,74,762.0,0.2,33.8,0.288,1.264,0.034,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 07:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.088965,73.59097,9,2,0.789,0.355,1.12,0.852,7.98,140.0,84.0,0.563,0.0,32.4,74,762.0,0.2,33.8,0.292,1.264,0.034,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 07:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.088965,73.591093,9,3,0.782,0.352,1.12,0.852,7.98,140.0,84.0,0.563,0.0,32.4,74,762.0,0.2,33.8,0.296,1.264,0.034,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 07:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.088965,73.591216,9,4,0.773,0.348,1.12,0.852,7.98,140.0,84.0,0.563,0.0,32.4,74,762.0,0.2,33.8,0.3,1.264,0.034,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 07:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.088965,73.591339,9,5,0.763,0.343,1.12,0.852,7.98,140.0,84.0,0.563,0.0,32.4,74,762.0,0.2,33.8,0.304,1.264,0.034,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 07:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.088965,73.591461,9,6,0.753,0.339,1.12,0.852,7.98,140.0,84.0,0.563,0.0,32.4,74,762.0,0.2,33.8,0.308,1.264,0.034,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 07:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.088965,73.591584,9,7,0.745,0.335,1.12,0.852,7.98,140.0,84.0,0.563,0.0,32.4,74,762.0,0.2,33.8,0.312,1.264,0.034,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 07:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.088965,73.591707,9,8,0.739,0.333,1.12,0.852,7.98,140.0,84.0,0.563,0.0,32.4,74,762.0,0.2,33.8,0.316,1.264,0.034,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 07:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.088965,73.59183,9,9,0.736,0.331,1.12,0.852,7.98,140.0,84.0,0.563,0.0,32.4,74,762.0,0.2,33.8,0.32,1.264,0.034,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 07:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.088965,73.591952,9,10,0.736,0.331,1.12,0.852,7.98,140.0,84.0,0.563,0.0,32.4,74,762.0,0.2,33.8,0.324,1.264,0.034,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 07:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.088965,73.592075,9,11,0.74,0.333,1.12,0.852,7.98,140.0,84.0,0.563,0.0,32.4,74,762.0,0.2,33.8,0.328,1.264,0.034,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 07:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.08907,73.590725,10,0,0.782,0.352,1.12,0.852,7.98,140.0,84.0,0.563,0.0,32.4,74,762.0,0.2,33.8,0.289,1.264,0.034,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 07:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.08907,73.590848,10,1,0.781,0.351,1.12,0.852,7.98,140.0,84.0,0.563,0.0,32.4,74,762.0,0.2,33.8,0.293,1.264,0.034,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 07:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.08907,73.59097,10,2,0.776,0.349,1.12,0.852,7.98,140.0,84.0,0.563,0.0,32.4,74,762.0,0.2,33.8,0.297,1.264,0.034,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 07:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.08907,73.591093,10,3,0.769,0.346,1.12,0.852,7.98,140.0,84.0,0.563,0.0,32.4,74,762.0,0.2,33.8,0.301,1.264,0.034,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 07:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.08907,73.591216,10,4,0.759,0.342,1.12,0.852,7.98,140.0,84.0,0.563,0.0,32.4,74,762.0,0.2,33.8,0.305,1.264,0.034,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 07:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.08907,73.591339,10,5,0.75,0.338,1.12,0.852,7.98,140.0,84.0,0.563,0.0,32.4,74,762.0,0.2,33.8,0.309,1.264,0.034,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 07:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.08907,73.591461,10,6,0.74,0.333,1.12,0.852,7.98,140.0,84.0,0.563,0.0,32.4,74,762.0,0.2,33.8,0.313,1.264,0.034,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 07:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.08907,73.591584,10,7,0.732,0.329,1.12,0.852,7.98,140.0,84.0,0.563,0.0,32.4,74,762.0,0.2,33.8,0.317,1.264,0.034,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 07:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.08907,73.591707,10,8,0.726,0.327,1.12,0.852,7.98,140.0,84.0,0.563,0.0,32.4,74,762.0,0.2,33.8,0.321,1.264,0.034,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 07:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.08907,73.59183,10,9,0.723,0.325,1.12,0.852,7.98,140.0,84.0,0.563,0.0,32.4,74,762.0,0.2,33.8,0.325,1.264,0.034,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 07:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.08907,73.591952,10,10,0.723,0.325,1.12,0.852,7.98,140.0,84.0,0.563,0.0,32.4,74,762.0,0.2,33.8,0.329,1.264,0.034,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 07:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.08907,73.592075,10,11,0.726,0.327,1.12,0.852,7.98,140.0,84.0,0.563,0.0,32.4,74,762.0,0.2,33.8,0.333,1.264,0.034,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 07:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.089174,73.590725,11,0,0.77,0.347,1.12,0.852,7.98,140.0,84.0,0.563,0.0,32.4,74,762.0,0.2,33.8,0.294,1.264,0.034,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 07:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.089174,73.590848,11,1,0.768,0.346,1.12,0.852,7.98,140.0,84.0,0.563,0.0,32.4,74,762.0,0.2,33.8,0.298,1.264,0.034,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 07:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.089174,73.59097,11,2,0.764,0.344,1.12,0.852,7.98,140.0,84.0,0.563,0.0,32.4,74,762.0,0.2,33.8,0.302,1.264,0.034,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 07:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.089174,73.591093,11,3,0.756,0.34,1.12,0.852,7.98,140.0,84.0,0.563,0.0,32.4,74,762.0,0.2,33.8,0.306,1.264,0.034,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 07:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.089174,73.591216,11,4,0.747,0.336,1.12,0.852,7.98,140.0,84.0,0.563,0.0,32.4,74,762.0,0.2,33.8,0.31,1.264,0.034,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 07:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.089174,73.591339,11,5,0.737,0.332,1.12,0.852,7.98,140.0,84.0,0.563,0.0,32.4,74,762.0,0.2,33.8,0.314,1.264,0.034,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 07:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.089174,73.591461,11,6,0.727,0.327,1.12,0.852,7.98,140.0,84.0,0.563,0.0,32.4,74,762.0,0.2,33.8,0.318,1.264,0.034,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 07:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.089174,73.591584,11,7,0.719,0.324,1.12,0.852,7.98,140.0,84.0,0.563,0.0,32.4,74,762.0,0.2,33.8,0.322,1.264,0.034,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 07:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.089174,73.591707,11,8,0.713,0.321,1.12,0.852,7.98,140.0,84.0,0.563,0.0,32.4,74,762.0,0.2,33.8,0.326,1.264,0.034,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 07:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.089174,73.59183,11,9,0.71,0.32,1.12,0.852,7.98,140.0,84.0,0.563,0.0,32.4,74,762.0,0.2,33.8,0.33,1.264,0.034,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 07:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.089174,73.591952,11,10,0.71,0.32,1.12,0.852,7.98,140.0,84.0,0.563,0.0,32.4,74,762.0,0.2,33.8,0.334,1.264,0.034,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 07:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.089174,73.592075,11,11,0.714,0.321,1.12,0.852,7.98,140.0,84.0,0.563,0.0,32.4,74,762.0,0.2,33.8,0.338,1.264,0.034,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 08:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.088026,73.590725,0,0,0.79,0.356,1.12,0.852,7.98,140.0,84.0,0.573,0.0,32.8,73,766.0,0.3,34.4,0.239,1.343,0.0344,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 08:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.088026,73.590848,0,1,0.788,0.355,1.12,0.852,7.98,140.0,84.0,0.573,0.0,32.8,73,766.0,0.3,34.4,0.243,1.343,0.0344,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 08:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.088026,73.59097,0,2,0.784,0.353,1.12,0.852,7.98,140.0,84.0,0.573,0.0,32.8,73,766.0,0.3,34.4,0.247,1.343,0.0344,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 08:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.088026,73.591093,0,3,0.776,0.349,1.12,0.852,7.98,140.0,84.0,0.573,0.0,32.8,73,766.0,0.3,34.4,0.251,1.343,0.0344,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 08:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.088026,73.591216,0,4,0.767,0.345,1.12,0.852,7.98,140.0,84.0,0.573,0.0,32.8,73,766.0,0.3,34.4,0.255,1.343,0.0344,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 08:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.088026,73.591339,0,5,0.757,0.341,1.12,0.852,7.98,140.0,84.0,0.573,0.0,32.8,73,766.0,0.3,34.4,0.259,1.343,0.0344,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 08:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.088026,73.591461,0,6,0.748,0.337,1.12,0.852,7.98,140.0,84.0,0.573,0.0,32.8,73,766.0,0.3,34.4,0.263,1.343,0.0344,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 08:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.088026,73.591584,0,7,0.739,0.333,1.12,0.852,7.98,140.0,84.0,0.573,0.0,32.8,73,766.0,0.3,34.4,0.267,1.343,0.0344,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 08:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.088026,73.591707,0,8,0.733,0.33,1.12,0.852,7.98,140.0,84.0,0.573,0.0,32.8,73,766.0,0.3,34.4,0.271,1.343,0.0344,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 08:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.088026,73.59183,0,9,0.73,0.329,1.12,0.852,7.98,140.0,84.0,0.573,0.0,32.8,73,766.0,0.3,34.4,0.275,1.343,0.0344,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 08:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.088026,73.591952,0,10,0.731,0.329,1.12,0.852,7.98,140.0,84.0,0.573,0.0,32.8,73,766.0,0.3,34.4,0.279,1.343,0.0344,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 08:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.088026,73.592075,0,11,0.734,0.33,1.12,0.852,7.98,140.0,84.0,0.573,0.0,32.8,73,766.0,0.3,34.4,0.283,1.343,0.0344,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 08:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.08813,73.590725,1,0,0.803,0.361,1.12,0.852,7.98,140.0,84.0,0.573,0.0,32.8,73,766.0,0.3,34.4,0.244,1.343,0.0344,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 08:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.08813,73.590848,1,1,0.801,0.36,1.12,0.852,7.98,140.0,84.0,0.573,0.0,32.8,73,766.0,0.3,34.4,0.248,1.343,0.0344,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 08:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.08813,73.59097,1,2,0.797,0.359,1.12,0.852,7.98,140.0,84.0,0.573,0.0,32.8,73,766.0,0.3,34.4,0.252,1.343,0.0344,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 08:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.08813,73.591093,1,3,0.789,0.355,1.12,0.852,7.98,140.0,84.0,0.573,0.0,32.8,73,766.0,0.3,34.4,0.256,1.343,0.0344,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 08:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.08813,73.591216,1,4,0.78,0.351,1.12,0.852,7.98,140.0,84.0,0.573,0.0,32.8,73,766.0,0.3,34.4,0.26,1.343,0.0344,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 08:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.08813,73.591339,1,5,0.77,0.347,1.12,0.852,7.98,140.0,84.0,0.573,0.0,32.8,73,766.0,0.3,34.4,0.264,1.343,0.0344,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 08:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.08813,73.591461,1,6,0.761,0.342,1.12,0.852,7.98,140.0,84.0,0.573,0.0,32.8,73,766.0,0.3,34.4,0.268,1.343,0.0344,Pindi_Bowra_4Acre_Basmati_Plot
2026-08-04 08:00:00,pk_hafizabad_pindi_bowra,NRSP-UAF Basmati Rice Trial Parcel (Pindi Bowra),Pakistan,Super Basmati Rice (Paddy),32.08813,73.591584,1,7,0.752,0.338,1.12,0.852,7.98,140.0,84.0,0.573,0.0,32.8,73,766.0,0.3,34.4,0.272,1.343,0.0344,Pindi_Bowra_4Acre_Basmati_Plot
