id,timestamp,latitude,longitude,sector_row,sector_col,ndvi,ndwi,savi,lst,Kc,Ks,Dr,TAW,RAW,ETc,water_need,air_temp,humidity,solar_rad,precip,soil_temp,soil_moisture,ndwi_real,lai,fcover,lst_modis,et0_deficit_7d,scene_id,field_name,lst_source,methane_anomaly,sar_rvi,gravity_anomaly
2553,2026-07-24 20:00:00,38.54475,-121.8755,7,0,0.358,-0.3691,0.3047,35.4,0.54,0.41,0.0,72.0,36.0,1.57,57.26,32.6,25.0,1020.0,0.0,32.6,0.048,-0.3691,0.6319,0.2709,35.4,55.5,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-D (Tomato),MODIS,,,
2554,2026-07-24 20:00:00,38.54475,-121.8755,7,1,0.08,-0.1403,0.0358,35.4,0.38,0.78,0.0,72.0,36.0,2.11,44.08,32.6,25.0,1020.0,0.0,32.6,0.048,-0.1403,0.0973,0.0475,35.4,55.5,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-D (Tomato),MODIS,,,
2555,2026-07-24 20:00:00,38.54475,-121.8755,7,2,0.0908,-0.1732,0.0727,35.4,0.55,0.72,0.0,72.0,36.0,2.82,45.98,32.6,25.0,1020.0,0.0,32.6,0.048,-0.1732,0.0973,0.0475,35.4,55.5,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-D (Tomato),MODIS,,,
2556,2026-07-24 20:00:00,38.54475,-121.8755,7,3,0.0921,-0.1731,0.0739,35.4,0.55,0.72,0.0,72.0,36.0,2.82,45.97,32.6,25.0,1020.0,0.0,32.6,0.048,-0.1731,0.0973,0.0475,35.4,55.5,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-D (Tomato),MODIS,,,
2557,2026-07-24 20:00:00,38.54475,-121.8755,7,4,0.0895,-0.1679,0.0719,35.4,0.55,0.73,0.0,72.0,36.0,2.85,45.67,32.6,25.0,1020.0,0.0,32.6,0.048,-0.1679,0.0973,0.0475,35.4,55.5,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-D (Tomato),MODIS,,,
2558,2026-07-24 20:00:00,38.54475,-121.8755,7,5,0.0917,-0.1742,0.0743,35.4,0.55,0.72,0.0,72.0,36.0,2.82,46.03,32.6,25.0,1020.0,0.0,32.6,0.048,-0.1742,0.0973,0.0475,35.4,55.5,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-D (Tomato),MODIS,,,
2559,2026-07-24 20:00:00,38.54475,-121.8755,7,6,0.0955,-0.1768,0.0764,35.4,0.55,0.72,0.0,72.0,36.0,2.82,46.18,32.6,25.0,1020.0,0.0,32.6,0.048,-0.1768,0.0973,0.0475,35.4,55.5,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-D (Tomato),MODIS,,,
2560,2026-07-24 20:00:00,38.54475,-121.8755,7,7,0.0937,-0.1651,0.0751,35.4,0.55,0.74,0.0,72.0,36.0,2.89,45.51,32.6,25.0,1020.0,0.0,32.6,0.048,-0.1651,0.0973,0.0475,35.4,55.5,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-D (Tomato),MODIS,,,
2561,2026-07-24 21:00:00,38.551,-121.8755,0,0,0.0996,-0.1823,0.0832,35.4,0.55,0.71,0.0,72.0,36.0,2.76,46.5,33.3,25.0,970.0,0.0,33.3,0.047,-0.1823,0.0973,0.0475,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-A (Corn),MODIS,,,
2562,2026-07-24 21:00:00,38.551,-121.8755,0,1,0.1366,-0.2118,0.1136,35.4,0.55,0.66,0.0,72.0,36.0,2.57,48.2,33.3,25.0,970.0,0.0,33.3,0.047,-0.2118,0.0973,0.0475,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-A (Corn),MODIS,,,
2563,2026-07-24 21:00:00,38.551,-121.8755,0,2,0.627,-0.5,0.5368,35.4,0.54,0.2,0.0,72.0,36.0,0.76,64.8,33.3,25.0,970.0,0.0,33.3,0.047,-0.5,2.4582,0.7074,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-A (Corn),MODIS,,,
2564,2026-07-24 21:00:00,38.551,-121.8755,0,3,0.5728,-0.5,0.4886,35.4,0.48,0.2,0.0,72.0,36.0,0.68,64.8,33.3,25.0,970.0,0.0,33.3,0.047,-0.5,1.7761,0.5885,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-A (Corn),MODIS,,,
2565,2026-07-24 21:00:00,38.551,-121.8755,0,4,0.5733,-0.5,0.4898,35.4,0.46,0.2,0.0,72.0,36.0,0.65,64.8,33.3,25.0,970.0,0.0,33.3,0.047,-0.5,1.7808,0.5895,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-A (Corn),MODIS,,,
2566,2026-07-24 21:00:00,38.551,-121.8755,0,5,0.5733,-0.5,0.4898,35.4,0.46,0.2,0.0,72.0,36.0,0.65,64.8,33.3,25.0,970.0,0.0,33.3,0.047,-0.5,1.7808,0.5895,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-A (Corn),MODIS,,,
2567,2026-07-24 21:00:00,38.551,-121.8755,0,6,0.5696,-0.5,0.4831,35.4,0.53,0.2,0.0,72.0,36.0,0.75,64.8,33.3,25.0,970.0,0.0,33.3,0.047,-0.5,1.7465,0.5824,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-A (Corn),MODIS,,,
2568,2026-07-24 21:00:00,38.551,-121.8755,0,7,0.5302,-0.5,0.4475,35.4,0.61,0.2,0.0,72.0,36.0,0.86,64.8,33.3,25.0,970.0,0.0,33.3,0.047,-0.5,1.4354,0.5121,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-A (Corn),MODIS,,,
2569,2026-07-24 21:00:00,38.551,-121.8755,1,0,0.086,-0.1706,0.072,35.4,0.55,0.73,0.0,72.0,36.0,2.84,45.83,33.3,25.0,970.0,0.0,33.3,0.047,-0.1706,0.0973,0.0475,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-A (Corn),MODIS,,,
2570,2026-07-24 21:00:00,38.551,-121.8755,1,1,0.156,-0.2273,0.1282,35.4,0.52,0.64,0.0,72.0,36.0,2.36,49.09,33.3,25.0,970.0,0.0,33.3,0.047,-0.2273,0.1096,0.0533,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-A (Corn),MODIS,,,
2571,2026-07-24 21:00:00,38.551,-121.8755,1,2,0.6152,-0.5,0.5244,35.4,0.52,0.2,0.0,72.0,36.0,0.74,64.8,33.3,25.0,970.0,0.0,33.3,0.047,-0.5,2.2696,0.6785,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-A (Corn),MODIS,,,
2572,2026-07-24 21:00:00,38.551,-121.8755,1,3,0.5702,-0.5,0.4861,35.4,0.49,0.2,0.0,72.0,36.0,0.69,64.8,33.3,25.0,970.0,0.0,33.3,0.047,-0.5,1.752,0.5836,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-A (Corn),MODIS,,,
2573,2026-07-24 21:00:00,38.551,-121.8755,1,4,0.5738,-0.5,0.4904,35.4,0.46,0.2,0.0,72.0,36.0,0.65,64.8,33.3,25.0,970.0,0.0,33.3,0.047,-0.5,1.7855,0.5905,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-A (Corn),MODIS,,,
2574,2026-07-24 21:00:00,38.551,-121.8755,1,5,0.5738,-0.5,0.4904,35.4,0.46,0.2,0.0,72.0,36.0,0.65,64.8,33.3,25.0,970.0,0.0,33.3,0.047,-0.5,1.7855,0.5905,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-A (Corn),MODIS,,,
2575,2026-07-24 21:00:00,38.551,-121.8755,1,6,0.5683,-0.5,0.4848,35.4,0.48,0.2,0.0,72.0,36.0,0.68,64.8,33.3,25.0,970.0,0.0,33.3,0.047,-0.5,1.7347,0.5799,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-A (Corn),MODIS,,,
2576,2026-07-24 21:00:00,38.551,-121.8755,1,7,0.6193,-0.5,0.5272,35.4,0.53,0.2,0.0,72.0,36.0,0.75,64.8,33.3,25.0,970.0,0.0,33.3,0.047,-0.5,2.3315,0.6883,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-A (Corn),MODIS,,,
2577,2026-07-24 21:00:00,38.551,-121.8755,2,0,0.0962,-0.1794,0.0794,35.4,0.55,0.71,0.0,72.0,36.0,2.76,46.33,33.3,25.0,970.0,0.0,33.3,0.047,-0.1794,0.0973,0.0475,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-A (Corn),MODIS,,,
2578,2026-07-24 21:00:00,38.551,-121.8755,2,1,0.1091,-0.1892,0.0901,35.4,0.55,0.7,0.0,72.0,36.0,2.73,46.9,33.3,25.0,970.0,0.0,33.3,0.047,-0.1892,0.0973,0.0475,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-A (Corn),MODIS,,,
2579,2026-07-24 21:00:00,38.551,-121.8755,2,2,0.6156,-0.5,0.5247,35.4,0.52,0.2,0.0,72.0,36.0,0.74,64.8,33.3,25.0,970.0,0.0,33.3,0.047,-0.5,2.2755,0.6795,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-A (Corn),MODIS,,,
2580,2026-07-24 21:00:00,38.551,-121.8755,2,3,0.5729,-0.5,0.4904,35.4,0.46,0.2,0.0,72.0,36.0,0.65,64.8,33.3,25.0,970.0,0.0,33.3,0.047,-0.5,1.777,0.5887,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-A (Corn),MODIS,,,
2581,2026-07-24 21:00:00,38.551,-121.8755,2,4,0.6073,-0.5,0.5199,35.4,0.51,0.2,0.0,72.0,36.0,0.72,64.8,33.3,25.0,970.0,0.0,33.3,0.047,-0.5,2.1592,0.6603,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-A (Corn),MODIS,,,
2582,2026-07-24 21:00:00,38.551,-121.8755,2,5,0.6073,-0.5,0.5199,35.4,0.51,0.2,0.0,72.0,36.0,0.72,64.8,33.3,25.0,970.0,0.0,33.3,0.047,-0.5,2.1592,0.6603,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-A (Corn),MODIS,,,
2583,2026-07-24 21:00:00,38.551,-121.8755,2,6,0.546,-0.5,0.4621,35.4,0.57,0.2,0.0,72.0,36.0,0.81,64.8,33.3,25.0,970.0,0.0,33.3,0.047,-0.5,1.5498,0.5393,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-A (Corn),MODIS,,,
2584,2026-07-24 21:00:00,38.551,-121.8755,2,7,0.3338,-0.3605,0.2804,35.4,0.54,0.42,0.0,72.0,36.0,1.61,56.76,33.3,25.0,970.0,0.0,33.3,0.047,-0.3605,0.5545,0.2421,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-A (Corn),MODIS,,,
2585,2026-07-24 21:00:00,38.551,-121.8755,3,0,0.093,-0.1757,0.0772,35.4,0.55,0.72,0.0,72.0,36.0,2.8,46.12,33.3,25.0,970.0,0.0,33.3,0.047,-0.1757,0.0973,0.0475,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-A (Corn),MODIS,,,
2586,2026-07-24 21:00:00,38.551,-121.8755,3,1,0.1126,-0.1869,0.0924,35.4,0.55,0.7,0.0,72.0,36.0,2.73,46.77,33.3,25.0,970.0,0.0,33.3,0.047,-0.1869,0.0973,0.0475,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-A (Corn),MODIS,,,
2587,2026-07-24 21:00:00,38.551,-121.8755,3,2,0.5894,-0.5,0.5016,35.4,0.49,0.2,0.0,72.0,36.0,0.69,64.8,33.3,25.0,970.0,0.0,33.3,0.047,-0.5,1.9439,0.6217,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-A (Corn),MODIS,,,
2588,2026-07-24 21:00:00,38.551,-121.8755,3,3,0.4639,-0.4683,0.3902,35.4,0.64,0.25,0.0,72.0,36.0,1.13,62.97,33.3,25.0,970.0,0.0,33.3,0.047,-0.4683,1.054,0.4096,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-A (Corn),MODIS,,,
2589,2026-07-24 21:00:00,38.551,-121.8755,3,4,0.2324,-0.2878,0.1938,35.4,0.51,0.54,0.0,72.0,36.0,1.95,52.58,33.3,25.0,970.0,0.0,33.3,0.047,-0.2878,0.2793,0.1303,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-A (Corn),MODIS,,,
2590,2026-07-24 21:00:00,38.551,-121.8755,3,5,0.2324,-0.2878,0.1938,35.4,0.51,0.54,0.0,72.0,36.0,1.95,52.58,33.3,25.0,970.0,0.0,33.3,0.047,-0.2878,0.2793,0.1303,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-A (Corn),MODIS,,,
2591,2026-07-24 21:00:00,38.551,-121.8755,3,6,0.2353,-0.2838,0.1967,35.4,0.54,0.55,0.0,72.0,36.0,2.1,52.35,33.3,25.0,970.0,0.0,33.3,0.047,-0.2838,0.2862,0.1333,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-A (Corn),MODIS,,,
2592,2026-07-24 21:00:00,38.551,-121.8755,3,7,0.3634,-0.3699,0.3043,35.4,0.55,0.41,0.0,72.0,36.0,1.6,57.31,33.3,25.0,970.0,0.0,33.3,0.047,-0.3699,0.6499,0.2774,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-A (Corn),MODIS,,,
2593,2026-07-24 21:00:00,38.551,-121.8755,4,0,0.0958,-0.1773,0.0789,35.4,0.55,0.72,0.0,72.0,36.0,2.8,46.21,33.3,25.0,970.0,0.0,33.3,0.047,-0.1773,0.0973,0.0475,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-A (Corn),MODIS,,,
2594,2026-07-24 21:00:00,38.551,-121.8755,4,1,0.0891,-0.1692,0.0727,35.4,0.55,0.73,0.0,72.0,36.0,2.84,45.75,33.3,25.0,970.0,0.0,33.3,0.047,-0.1692,0.0973,0.0475,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-A (Corn),MODIS,,,
2595,2026-07-24 21:00:00,38.551,-121.8755,4,2,0.3018,-0.337,0.2545,35.4,0.49,0.46,0.0,72.0,36.0,1.6,55.41,33.3,25.0,970.0,0.0,33.3,0.047,-0.337,0.46,0.2055,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-A (Corn),MODIS,,,
2596,2026-07-24 21:00:00,38.551,-121.8755,4,3,0.3613,-0.3636,0.3061,35.4,0.54,0.42,0.0,72.0,36.0,1.61,56.94,33.3,25.0,970.0,0.0,33.3,0.047,-0.3636,0.6428,0.2749,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-A (Corn),MODIS,,,
2597,2026-07-24 21:00:00,38.551,-121.8755,4,4,0.4395,-0.4182,0.3715,35.4,0.45,0.33,0.0,72.0,36.0,1.05,60.09,33.3,25.0,970.0,0.0,33.3,0.047,-0.4182,0.9414,0.3754,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-A (Corn),MODIS,,,
2598,2026-07-24 21:00:00,38.551,-121.8755,4,5,0.4395,-0.4182,0.3715,35.4,0.45,0.33,0.0,72.0,36.0,1.05,60.09,33.3,25.0,970.0,0.0,33.3,0.047,-0.4182,0.9414,0.3754,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-A (Corn),MODIS,,,
2599,2026-07-24 21:00:00,38.551,-121.8755,4,6,0.428,-0.4078,0.3585,35.4,0.47,0.35,0.0,72.0,36.0,1.16,59.49,33.3,25.0,970.0,0.0,33.3,0.047,-0.4078,0.8921,0.3598,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-A (Corn),MODIS,,,
2600,2026-07-24 21:00:00,38.551,-121.8755,4,7,0.4217,-0.4085,0.3552,35.4,0.47,0.35,0.0,72.0,36.0,1.16,59.53,33.3,25.0,970.0,0.0,33.3,0.047,-0.4085,0.866,0.3514,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-A (Corn),MODIS,,,
2601,2026-07-24 21:00:00,38.551,-121.8755,5,0,0.08,-0.1301,0.0396,35.4,0.38,0.79,0.0,72.0,36.0,2.13,43.49,33.3,25.0,970.0,0.0,33.3,0.047,-0.1301,0.0973,0.0475,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-A (Corn),MODIS,,,
2602,2026-07-24 21:00:00,38.551,-121.8755,5,1,0.3581,-0.3559,0.3082,35.4,0.52,0.43,0.0,72.0,36.0,1.58,56.5,33.3,25.0,970.0,0.0,33.3,0.047,-0.3559,0.6322,0.271,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-A (Corn),MODIS,,,
2603,2026-07-24 21:00:00,38.551,-121.8755,5,2,0.5165,-0.4676,0.4402,35.4,0.38,0.25,0.0,72.0,36.0,0.67,62.93,33.3,25.0,970.0,0.0,33.3,0.047,-0.4676,1.345,0.4896,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-A (Corn),MODIS,,,
2604,2026-07-24 21:00:00,38.551,-121.8755,5,3,0.4613,-0.4369,0.3946,35.4,0.43,0.3,0.0,72.0,36.0,0.91,61.17,33.3,25.0,970.0,0.0,33.3,0.047,-0.4369,1.0414,0.4059,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-A (Corn),MODIS,,,
2605,2026-07-24 21:00:00,38.551,-121.8755,5,4,0.4431,-0.4236,0.3774,35.4,0.43,0.32,0.0,72.0,36.0,0.97,60.4,33.3,25.0,970.0,0.0,33.3,0.047,-0.4236,0.9573,0.3804,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-A (Corn),MODIS,,,
2606,2026-07-24 21:00:00,38.551,-121.8755,5,5,0.4431,-0.4236,0.3774,35.4,0.43,0.32,0.0,72.0,36.0,0.97,60.4,33.3,25.0,970.0,0.0,33.3,0.047,-0.4236,0.9573,0.3804,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-A (Corn),MODIS,,,
2607,2026-07-24 21:00:00,38.551,-121.8755,5,6,0.4586,-0.4328,0.3906,35.4,0.44,0.31,0.0,72.0,36.0,0.97,60.93,33.3,25.0,970.0,0.0,33.3,0.047,-0.4328,1.0285,0.4021,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-A (Corn),MODIS,,,
2608,2026-07-24 21:00:00,38.551,-121.8755,5,7,0.4154,-0.4144,0.3583,35.4,0.4,0.34,0.0,72.0,36.0,0.96,59.87,33.3,25.0,970.0,0.0,33.3,0.047,-0.4144,0.8404,0.3431,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-A (Corn),MODIS,,,
2609,2026-07-24 21:00:00,38.551,-121.8755,6,0,0.1045,-0.1973,0.0827,35.4,0.55,0.68,0.0,72.0,36.0,2.65,47.36,33.3,25.0,970.0,0.0,33.3,0.047,-0.1973,0.0973,0.0475,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-A (Corn),MODIS,,,
2610,2026-07-24 21:00:00,38.551,-121.8755,6,1,0.08,-0.1343,0.0316,35.4,0.38,0.78,0.0,72.0,36.0,2.1,43.74,33.3,25.0,970.0,0.0,33.3,0.047,-0.1343,0.0973,0.0475,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-A (Corn),MODIS,,,
2611,2026-07-24 21:00:00,38.551,-121.8755,6,2,0.4986,-0.4587,0.432,35.4,0.35,0.27,0.0,72.0,36.0,0.67,62.42,33.3,25.0,970.0,0.0,33.3,0.047,-0.4587,1.2371,0.4613,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-A (Corn),MODIS,,,
2612,2026-07-24 21:00:00,38.551,-121.8755,6,3,0.4696,-0.442,0.4044,35.4,0.38,0.29,0.0,72.0,36.0,0.78,61.46,33.3,25.0,970.0,0.0,33.3,0.047,-0.442,1.0821,0.4179,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-A (Corn),MODIS,,,
2613,2026-07-24 21:00:00,38.551,-121.8755,6,4,0.4649,-0.4412,0.4039,35.4,0.34,0.29,0.0,72.0,36.0,0.7,61.41,33.3,25.0,970.0,0.0,33.3,0.047,-0.4412,1.0589,0.4111,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-A (Corn),MODIS,,,
2614,2026-07-24 21:00:00,38.551,-121.8755,6,5,0.4649,-0.4412,0.4039,35.4,0.34,0.29,0.0,72.0,36.0,0.7,61.41,33.3,25.0,970.0,0.0,33.3,0.047,-0.4412,1.0589,0.4111,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-A (Corn),MODIS,,,
2615,2026-07-24 21:00:00,38.551,-121.8755,6,6,0.4494,-0.4309,0.3862,35.4,0.41,0.31,0.0,72.0,36.0,0.9,60.82,33.3,25.0,970.0,0.0,33.3,0.047,-0.4309,0.9857,0.3891,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-A (Corn),MODIS,,,
2616,2026-07-24 21:00:00,38.551,-121.8755,6,7,0.2684,-0.3126,0.2281,35.4,0.61,0.5,0.0,72.0,36.0,2.16,54.01,33.3,25.0,970.0,0.0,33.3,0.047,-0.3126,0.3693,0.1686,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-A (Corn),MODIS,,,
2617,2026-07-24 21:00:00,38.551,-121.8755,7,0,0.0925,-0.1812,0.0728,35.4,0.55,0.71,0.0,72.0,36.0,2.76,46.44,33.3,25.0,970.0,0.0,33.3,0.047,-0.1812,0.0973,0.0475,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-A (Corn),MODIS,,,
2618,2026-07-24 21:00:00,38.551,-121.8755,7,1,0.0807,-0.1703,0.0618,35.4,0.55,0.73,0.0,72.0,36.0,2.84,45.81,33.3,25.0,970.0,0.0,33.3,0.047,-0.1703,0.0973,0.0475,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-A (Corn),MODIS,,,
2619,2026-07-24 21:00:00,38.551,-121.8755,7,2,0.19,-0.2335,0.1522,35.4,0.51,0.63,0.0,72.0,36.0,2.27,49.45,33.3,25.0,970.0,0.0,33.3,0.047,-0.2335,0.1819,0.0869,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-A (Corn),MODIS,,,
2620,2026-07-24 21:00:00,38.551,-121.8755,7,3,0.4804,-0.4445,0.4119,35.4,0.36,0.29,0.0,72.0,36.0,0.74,61.6,33.3,25.0,970.0,0.0,33.3,0.047,-0.4445,1.1373,0.4337,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-A (Corn),MODIS,,,
2621,2026-07-24 21:00:00,38.551,-121.8755,7,4,0.4257,-0.4113,0.3698,35.4,0.29,0.34,0.0,72.0,36.0,0.7,59.69,33.3,25.0,970.0,0.0,33.3,0.047,-0.4113,0.8825,0.3568,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-A (Corn),MODIS,,,
2622,2026-07-24 21:00:00,38.551,-121.8755,7,5,0.4257,-0.4113,0.3698,35.4,0.29,0.34,0.0,72.0,36.0,0.7,59.69,33.3,25.0,970.0,0.0,33.3,0.047,-0.4113,0.8825,0.3568,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-A (Corn),MODIS,,,
2623,2026-07-24 21:00:00,38.551,-121.8755,7,6,0.3436,-0.3554,0.2857,35.4,0.55,0.43,0.0,72.0,36.0,1.67,56.47,33.3,25.0,970.0,0.0,33.3,0.047,-0.3554,0.5852,0.2537,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-A (Corn),MODIS,,,
2624,2026-07-24 21:00:00,38.551,-121.8755,7,7,0.197,-0.2666,0.1708,35.4,0.38,0.57,0.0,72.0,36.0,1.53,51.36,33.3,25.0,970.0,0.0,33.3,0.047,-0.2666,0.1974,0.094,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-A (Corn),MODIS,,,
2625,2026-07-24 21:00:00,38.551,-121.883,0,0,0.5921,-0.5,0.4803,35.4,0.73,0.2,0.0,72.0,36.0,1.03,64.8,33.3,25.0,970.0,0.0,33.3,0.047,-0.5,1.9738,0.6273,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-B (Alfalfa),MODIS,,,
2626,2026-07-24 21:00:00,38.551,-121.883,0,1,0.5689,-0.5,0.4649,35.4,0.72,0.2,0.0,72.0,36.0,1.02,64.8,33.3,25.0,970.0,0.0,33.3,0.047,-0.5,1.7401,0.5811,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-B (Alfalfa),MODIS,,,
2627,2026-07-24 21:00:00,38.551,-121.883,0,2,0.5659,-0.5,0.4559,35.4,0.75,0.2,0.0,72.0,36.0,1.06,64.8,33.3,25.0,970.0,0.0,33.3,0.047,-0.5,1.7132,0.5754,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-B (Alfalfa),MODIS,,,
2628,2026-07-24 21:00:00,38.551,-121.883,0,3,0.5659,-0.5,0.4559,35.4,0.75,0.2,0.0,72.0,36.0,1.06,64.8,33.3,25.0,970.0,0.0,33.3,0.047,-0.5,1.7132,0.5754,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-B (Alfalfa),MODIS,,,
2629,2026-07-24 21:00:00,38.551,-121.883,0,4,0.5552,-0.5,0.4478,35.4,0.75,0.2,0.0,72.0,36.0,1.06,64.8,33.3,25.0,970.0,0.0,33.3,0.047,-0.5,1.6223,0.5557,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-B (Alfalfa),MODIS,,,
2630,2026-07-24 21:00:00,38.551,-121.883,0,5,0.4298,-0.4305,0.3624,35.4,0.56,0.31,0.0,72.0,36.0,1.23,60.8,33.3,25.0,970.0,0.0,33.3,0.047,-0.4305,0.8996,0.3622,35.4,55.4,S2B_MSIL2A_20260717T184919_R113_T10SEH_20260717T223312,Field-B (Alfalfa),MODIS,,,
